ASV	NC_1	NC_2	NC_3	NC_4	NC_5	NC_6	Tomato_1	Tomato_2	Tomato_3	Tomato_4	Tomato_5	Tomato_6
d77bb90eb333786651a77c7ebc1b4d04	0	0	0	0	0	0	0	0	0	7	0	0
2e2f767b5146bb5b1dafef3146d768e8	0	0	0	0	0	0	0	0	0	4	3	0
8cb24777cb48dde0aac60dfeca125d10	0	0	0	0	0	0	0	0	0	0	7	0
7e7f8ede26a674373ffdcc82edd0c8ef	0	0	0	0	0	0	0	0	0	0	7	0
781a63145330513360a958f838687c69	0	0	0	0	0	0	0	0	0	0	0	7
61b5b61b75a4b7dd853dad1ce934d93a	0	0	0	0	0	0	0	0	0	0	0	7
9ad9f004249eceadb7fff339a20c3df8	0	0	0	0	0	0	0	0	0	0	0	7
60f920072843d754189e901cf7224162	6	0	0	0	0	0	0	0	0	0	0	0
3b477f5cef6d88420bdb90c97b2a25b6	6	0	0	0	0	0	0	0	0	0	0	0
55668307c8fd7db95070f522a8e20c2f	6	0	0	0	0	0	0	0	0	0	0	0
0eb1a1957f66a6d6eadebbd6d92a5532	6	0	0	0	0	0	0	0	0	0	0	0
39f5e4e50f20231bed04f5937abe6963	6	0	0	0	0	0	0	0	0	0	0	0
35d04e058eae45da755d2fe51af37907	6	0	0	0	0	0	0	0	0	0	0	0
6d0410c1cd5630b5b5d5771957938586	6	0	0	0	0	0	0	0	0	0	0	0
af5103ddc491561f17c79b4870552ff3	6	0	0	0	0	0	0	0	0	0	0	0
aa19afe3ac696cde8007f0d4abba8d0c	6	0	0	0	0	0	0	0	0	0	0	0
f6e8f486f2ac1939ef94171122cb222d	4	0	0	0	0	0	2	0	0	0	0	0
87250af6d43c897e56473b787e932973	4	0	0	0	0	2	0	0	0	0	0	0
41de8ed8c7653920ed2738c65e3bbf8f	3	0	0	0	3	0	0	0	0	0	0	0
222c845c7473f638c71b464a8f224e9c	3	3	0	0	0	0	0	0	0	0	0	0
3341f45d079239f8080cd83943e04e54	3	0	0	3	0	0	0	0	0	0	0	0
3e9eb9760b6088d6c466ae0138fb3492	2	0	0	0	0	0	0	0	0	4	0	0
261316815a0b377d3b36fe71e47e9b6d	2	2	0	0	0	0	0	0	0	2	0	0
71129dd6298889f21fe6e58f46f39bea	2	0	0	0	4	0	0	0	0	0	0	0
0c26097985795042997d29435cbf5ac8	2	0	0	4	0	0	0	0	0	0	0	0
191ad9a28913efa602d0b4d340110fb2	0	6	0	0	0	0	0	0	0	0	0	0
8e186a8e95322d667bbf3a2f79bde63f	0	6	0	0	0	0	0	0	0	0	0	0
09e3f96a7b188ff32c8da238a0a4f970	0	6	0	0	0	0	0	0	0	0	0	0
34a404f15d06f7392aa64dfac072a9d9	0	6	0	0	0	0	0	0	0	0	0	0
741193959d72b90985159a7826e04891	0	6	0	0	0	0	0	0	0	0	0	0
d640af0f7280cdb65a22c6ecfd2ace85	0	6	0	0	0	0	0	0	0	0	0	0
6f5df82580e7197b22af21d74bd77cdd	0	6	0	0	0	0	0	0	0	0	0	0
16ee85652e9a14df3c154596d7152acc	0	6	0	0	0	0	0	0	0	0	0	0
b468d62d3adbc86246697b013d99cfa3	0	6	0	0	0	0	0	0	0	0	0	0
d4bc9b3eb4a81318ec51cfd029ec1961	0	4	0	0	0	0	0	0	0	0	0	2
661e898a1dc4fce4d212ea96b2805fc1	0	4	0	0	0	2	0	0	0	0	0	0
f8beb3c4473b5569c3de05bb4808fb0b	0	3	3	0	0	0	0	0	0	0	0	0
303e7690eb261d6ad693aea9161a7d4c	0	0	6	0	0	0	0	0	0	0	0	0
c422ae9ade7d09574d2e7b27ed877908	0	0	6	0	0	0	0	0	0	0	0	0
c2747bec9725073dfdcdb8b0c1344c2b	0	0	6	0	0	0	0	0	0	0	0	0
2e5b2b68d4b290976b8bdbb64d028560	0	0	6	0	0	0	0	0	0	0	0	0
670d0237cee70585826d62f11b9c014d	0	0	6	0	0	0	0	0	0	0	0	0
964b70c5e19cf08ff8b6ee53a42307ef	0	0	6	0	0	0	0	0	0	0	0	0
c14f4d0054008b1b45e2f98c5948441a	0	0	6	0	0	0	0	0	0	0	0	0
0e8e240a922d6c85d818bd823fed4751	0	0	6	0	0	0	0	0	0	0	0	0
06f03a2d4ba03ac93a3614f804ccae4d	0	0	6	0	0	0	0	0	0	0	0	0
7fdc594becb66486254e2d9e5f1500da	0	0	6	0	0	0	0	0	0	0	0	0
69d2f7ce71b52ef5fb6ea5f42e212d36	0	0	6	0	0	0	0	0	0	0	0	0
90870847dbbbcfa807bdb71df43cce82	0	0	6	0	0	0	0	0	0	0	0	0
7950840b607b592811208fb4b65ec148	0	0	6	0	0	0	0	0	0	0	0	0
3b3746929df3ee89e7d074885ee440ac	0	0	6	0	0	0	0	0	0	0	0	0
3ed8dce4be4112f2af5cb20df6bf782d	0	0	4	2	0	0	0	0	0	0	0	0
ff38739a447613ad3963954af6e67baf	0	0	3	3	0	0	0	0	0	0	0	0
3a854bde3c37d750ef9f0e2839d3f1a2	0	0	2	4	0	0	0	0	0	0	0	0
e481872d229cb6c12a0f5d2ee44d8a6a	0	0	2	0	4	0	0	0	0	0	0	0
02ccba78fd65fe9fdb1d5581d9b62980	0	0	0	6	0	0	0	0	0	0	0	0
a308b69e2969714e8abbe33f38cac4f8	0	0	0	6	0	0	0	0	0	0	0	0
a893526110a03b048e565de3743c672b	0	0	0	6	0	0	0	0	0	0	0	0
43b66550f627999fe3cd6f36d914b664	0	0	0	6	0	0	0	0	0	0	0	0
eb20f2647c46610ecb88d9a11f3c361d	0	0	0	6	0	0	0	0	0	0	0	0
03af0b7307b302af4115a0c4b5fb353a	0	0	0	6	0	0	0	0	0	0	0	0
b2deb22997aafa981259add7809cb183	0	0	0	6	0	0	0	0	0	0	0	0
617f883c9890bb69b6e6fa714e810361	0	0	0	6	0	0	0	0	0	0	0	0
2d8ec761bf6ec0f2962e3fe57e3ed97a	0	0	0	6	0	0	0	0	0	0	0	0
0a098915c1c6abb89fe96cbdc1f9df4b	0	0	0	6	0	0	0	0	0	0	0	0
6f3e3a2f519c64866ed68f8665c750bb	0	0	0	6	0	0	0	0	0	0	0	0
eedb8b194d71f4e049e5e33665e34fbf	0	0	0	6	0	0	0	0	0	0	0	0
b5a5ca61f1f4b4a3138fdea4b36285c1	0	0	0	6	0	0	0	0	0	0	0	0
12065fa0f04d0225b87b4fdb63154083	0	0	0	0	6	0	0	0	0	0	0	0
263b6587632385e86b39fb8d320f2010	0	0	0	0	6	0	0	0	0	0	0	0
4752c901b60f5b6c6d04b5580616fcff	0	0	0	0	6	0	0	0	0	0	0	0
499c86111ad401f37019580f786bcc14	0	0	0	0	6	0	0	0	0	0	0	0
708273d864f58514d1c477b19307d936	0	0	0	0	6	0	0	0	0	0	0	0
dca0d307f07d8ea9bce8e2fbf74f63d3	0	0	0	0	6	0	0	0	0	0	0	0
3cda3d87703f910b3b9e578db344bf5e	0	0	0	0	4	2	0	0	0	0	0	0
77854d9920dc1198f3c0dec81c603fed	0	0	0	0	0	6	0	0	0	0	0	0
e12f91c5b3af83c21d5817aaf4aad251	0	0	0	0	0	6	0	0	0	0	0	0
b8f43a7a7450ca1a8915990ddda8be6d	0	0	0	0	0	6	0	0	0	0	0	0
dbfd01c7dd62f4a65071bb9c87776812	0	0	0	0	0	6	0	0	0	0	0	0
2d5eba19b8398ecd5d64ddce18826604	0	0	0	0	0	0	6	0	0	0	0	0
a81d407e26c2ce0d2146559649c37166	0	0	0	0	0	0	6	0	0	0	0	0
0cd4cef7940011aa0caa8c870f3fa3c7	0	0	0	0	0	0	6	0	0	0	0	0
6f13d2ca8a14acc19fcb860dc46f75bc	0	0	0	0	0	0	0	6	0	0	0	0
5405cdff7f3b38d5346d690e42fc7914	0	0	0	0	0	0	0	6	0	0	0	0
13b318ef50b07b29044842214b432aa9	0	0	0	0	0	0	0	0	6	0	0	0
31fefb7bcdee91c2bf51d884fadeb08d	0	0	0	0	0	0	0	0	6	0	0	0
4c40a0f14294617449e794347bac04c6	0	0	0	0	0	0	0	0	0	6	0	0
66a59d5cb933885683b6c427911d90bd	0	0	0	0	0	0	0	0	0	6	0	0
f9f55169954af1ba1458da87fded3244	0	0	0	0	0	0	0	0	0	6	0	0
f34e66dc95fb6a596cf1151855519185	0	0	0	0	0	0	0	0	0	0	6	0
d3bb323a7a19b8419e22ac39b8fd82ff	0	0	0	0	0	0	0	0	0	0	0	6
f67249744575c7d6886e2ee084550121	0	0	0	0	0	0	0	0	0	0	0	6
9084aed284b01c82bbd404e9f9582081	0	0	0	0	0	0	0	0	0	0	0	6
bae7228109d18de89d1fb8a9bb72521a	0	0	0	0	0	0	0	0	0	0	0	6
40e0cdb3de1e3cefdf09ddee39abc554	0	0	0	0	0	0	0	0	0	0	0	6
b0fc268861ac184fe1170c9b5405d89a	5	0	0	0	0	0	0	0	0	0	0	0
5af25cd62c86ca6f7494a60ef713de06	5	0	0	0	0	0	0	0	0	0	0	0
32fd6794badb344b9f8df37a0fe55947	5	0	0	0	0	0	0	0	0	0	0	0
9bb148ae936da23b726aa28367f604cb	5	0	0	0	0	0	0	0	0	0	0	0
888c41bbbb072821399ff526c9473058	5	0	0	0	0	0	0	0	0	0	0	0
144fccf14fde4063ceebce543874e957	5	0	0	0	0	0	0	0	0	0	0	0
35075b4da510b27979daac4f56b800d3	5	0	0	0	0	0	0	0	0	0	0	0
a637a36c3ceef96100f8c4ebb737611e	5	0	0	0	0	0	0	0	0	0	0	0
52872e87f55ec77aacbc347cc179388d	3	0	0	0	0	0	0	0	2	0	0	0
275d5c6c14f04257403f45f0ded20814	2	0	0	0	3	0	0	0	0	0	0	0
c3e217e94cf585917c846a9fe495924e	2	0	0	0	3	0	0	0	0	0	0	0
3580754793a5e1f37eae60b3186b3706	0	5	0	0	0	0	0	0	0	0	0	0
632fa2bf36bedcf0b48689e131cfd77e	0	5	0	0	0	0	0	0	0	0	0	0
5946216350264b85fd69d49b8abd8b86	0	5	0	0	0	0	0	0	0	0	0	0
5e6884134d740fa55fa67eb18a91a84c	0	5	0	0	0	0	0	0	0	0	0	0
ef204373dc7133491d5e96dfebb30c9a	0	5	0	0	0	0	0	0	0	0	0	0
4e0f7657cb9ade027817232091ee6a33	0	5	0	0	0	0	0	0	0	0	0	0
70aab15dcbbef7529b6744711c833bb3	0	5	0	0	0	0	0	0	0	0	0	0
22ab47943e41b8c8ca1cf081f54297fe	0	5	0	0	0	0	0	0	0	0	0	0
a24b3f631dd984092a1b77b326b32817	0	5	0	0	0	0	0	0	0	0	0	0
10e11af1fa7a4b0cba173fb7980e5850	0	5	0	0	0	0	0	0	0	0	0	0
198eb2d14d690b9ff6d408e366978cf5	0	5	0	0	0	0	0	0	0	0	0	0
f77673ce43dc3db6256c4d5e52d0b411	0	5	0	0	0	0	0	0	0	0	0	0
f0fcc0de7d4446f8de8a7f877a973290	0	5	0	0	0	0	0	0	0	0	0	0
887abd6a717442666b8b18dd456a4bdc	0	3	0	0	0	2	0	0	0	0	0	0
1c6a40657ac0e6a907b9a512057612d2	0	0	5	0	0	0	0	0	0	0	0	0
3804d5e7f345a7fb56170388ca0ab88d	0	0	5	0	0	0	0	0	0	0	0	0
a36b10723338ff64311881446d5c6dd1	0	0	5	0	0	0	0	0	0	0	0	0
6ea1f16e749e64720240a9c267dd7e73	0	0	5	0	0	0	0	0	0	0	0	0
b38880a5a14badd8334c3674e574f792	0	0	5	0	0	0	0	0	0	0	0	0
c23ab60acb88e3056b03fb4c0fd3e0ea	0	0	5	0	0	0	0	0	0	0	0	0
f1025fcb18ec94fc01528f909563f8b6	0	0	5	0	0	0	0	0	0	0	0	0
845c2ac4496d2baa158a86b311d6dd2d	0	0	5	0	0	0	0	0	0	0	0	0
ecbc53f92a0e4ba9b9018923d5d46feb	0	0	5	0	0	0	0	0	0	0	0	0
f1d0d51d70d37f7fcbba460f2e4b332c	0	0	5	0	0	0	0	0	0	0	0	0
8df68421b5d813bab241c67464b6665d	0	0	5	0	0	0	0	0	0	0	0	0
850dd2a3ae6fe6e8f0e94dadf3265c6e	0	0	5	0	0	0	0	0	0	0	0	0
1bf5fc1f079b7556f596de8736e2862b	0	0	5	0	0	0	0	0	0	0	0	0
bd02d50a4f12452bb6f9941069d8ca77	0	0	5	0	0	0	0	0	0	0	0	0
242add84e67583246b919010d30bcf1b	0	0	3	0	0	2	0	0	0	0	0	0
8a106c5b1e382000f5a48c40ba9cd8a7	0	0	3	0	0	0	2	0	0	0	0	0
41afdb54d79701765ce5659640a86ac0	0	0	2	0	3	0	0	0	0	0	0	0
1e1f71b4610fbad001e900f972f28dba	0	0	0	5	0	0	0	0	0	0	0	0
348c473002dcd13db26352e33e721feb	0	0	0	5	0	0	0	0	0	0	0	0
494d6c6ad8ffb7784fab1d1a24b0e581	0	0	0	5	0	0	0	0	0	0	0	0
9db2fa682bd26bae63e750d1809aa3ab	0	0	0	5	0	0	0	0	0	0	0	0
93366de7b26a72127bdda6a10c9ec749	0	0	0	5	0	0	0	0	0	0	0	0
7385874aac58048d9af1285f1a8b49e5	0	0	0	5	0	0	0	0	0	0	0	0
a6975922426c7c76add117efd683f919	0	0	0	5	0	0	0	0	0	0	0	0
6a91fcc75d741c59ba9b81bc5322dcf1	0	0	0	5	0	0	0	0	0	0	0	0
7e6f8e77d57c2a1eb08f60430be18504	0	0	0	5	0	0	0	0	0	0	0	0
2f7b44c5fd65021679f2a611f9e0327c	0	0	0	5	0	0	0	0	0	0	0	0
0023607c819f6b93476a3cdb2711b054	0	0	0	5	0	0	0	0	0	0	0	0
d4481c769af447c550a3e01599f275c3	0	0	0	3	0	0	0	0	0	0	2	0
c917c154cbc2ec4f275587a3b5f3a441	0	0	0	3	2	0	0	0	0	0	0	0
a206c0d6ce8fd3c6eb89b8beb27004cb	0	0	0	2	0	0	0	0	0	0	0	3
fbbb277bf6a72db2468f5f96637af775	0	0	0	0	5	0	0	0	0	0	0	0
6373d6fa787396030df5f71db2036aee	0	0	0	0	5	0	0	0	0	0	0	0
5f43d35ea38e55a358b9c7a5618e3454	0	0	0	0	5	0	0	0	0	0	0	0
d26c0eba3a1db2fec296d9afbb27a80e	0	0	0	0	5	0	0	0	0	0	0	0
da1bb2f73b8329729cc20c3a5952198f	0	0	0	0	5	0	0	0	0	0	0	0
53d296417c60ae600554c6fde2e434ef	0	0	0	0	5	0	0	0	0	0	0	0
defd030ee0c95a29497f7992cfb71191	0	0	0	0	5	0	0	0	0	0	0	0
923ff86fbd50e6b67d68374b0a0a56d3	0	0	0	0	5	0	0	0	0	0	0	0
57e423501da0385778e37afc01878c34	0	0	0	0	0	5	0	0	0	0	0	0
c77ba333a64e5178b21b00a1d852b9c9	0	0	0	0	0	5	0	0	0	0	0	0
da7aca5f53abe423f275507450472a21	0	0	0	0	0	5	0	0	0	0	0	0
c86b881b450a20d81ad600e299087f46	0	0	0	0	0	5	0	0	0	0	0	0
d1b15cb9cf026404fa077630c288687a	0	0	0	0	0	5	0	0	0	0	0	0
fbe77f1b873e85b9e67c47c05d82833d	0	0	0	0	0	5	0	0	0	0	0	0
78339957924140e73082e8980caa5dbb	0	0	0	0	0	3	0	2	0	0	0	0
1b301b7243e245af347a8acf629618d5	0	0	0	0	0	0	0	5	0	0	0	0
09158e11360d41895e37eb4aa2c00c03	0	0	0	0	0	0	0	5	0	0	0	0
3fc508fe9828b9f6f478993b16bfd6cd	0	0	0	0	0	0	0	5	0	0	0	0
1d85ef162925e197cad0f8255b3c2f86	0	0	0	0	0	0	0	0	5	0	0	0
46c2076dd7a4582b759dcfd30a359a6d	0	0	0	0	0	0	0	0	5	0	0	0
a06321c762af669e1213155b870e8cf3	0	0	0	0	0	0	0	0	5	0	0	0
f4cd88278b87f1e2f2d8587adffe0375	0	0	0	0	0	0	0	0	5	0	0	0
4cca4b76e00b0d1394e9b472bcb4e55d	0	0	0	0	0	0	0	0	5	0	0	0
bef5fda5755bfb3e76aba0d3abb5c1d5	0	0	0	0	0	0	0	0	5	0	0	0
43ae689e8a43928d899c95827ea7708d	0	0	0	0	0	0	0	0	5	0	0	0
779a07f4883a8b411a40c81c3944b2f4	0	0	0	0	0	0	0	0	0	5	0	0
cfd8ff2eaabde2df636698abac85d3d5	0	0	0	0	0	0	0	0	0	5	0	0
f0542c4dac0ee29db868151ca9aeaca3	0	0	0	0	0	0	0	0	0	5	0	0
31079de6f7bf3f945430c49923c2654b	0	0	0	0	0	0	0	0	0	5	0	0
3cb2cd2650968df7492bd4b6b16a996c	0	0	0	0	0	0	0	0	0	5	0	0
e485d06e92ac1b35d6c3b6892be41746	0	0	0	0	0	0	0	0	0	5	0	0
e26dbc5030bb49fc7d0d6b0b538909f6	0	0	0	0	0	0	0	0	0	5	0	0
6b5fdb36b9396eb1b0d3c6a4aaa19304	0	0	0	0	0	0	0	0	0	0	5	0
4a6b70981ea5250444c2376da1034988	0	0	0	0	0	0	0	0	0	0	5	0
461e67ca20027f19a96e4be73d4ec526	0	0	0	0	0	0	0	0	0	0	5	0
f34ef6bad225739792ffac622145c8b9	0	0	0	0	0	0	0	0	0	0	5	0
745986407bc1ee478e3d0b1ca2226311	0	0	0	0	0	0	0	0	0	0	0	5
14153bbe06f0ce209fc622691f34076e	0	0	0	0	0	0	0	0	0	0	0	5
00c6ef4cad459803fefa482801dec648	0	0	0	0	0	0	0	0	0	0	0	5
297be5f75d7cd17b183c50d6519d35a7	0	0	0	0	0	0	0	0	0	0	0	5
c62f20927d390e0b431635f4babb48d1	4	0	0	0	0	0	0	0	0	0	0	0
1551ea3998faa661c2cfba28cdf3a889	4	0	0	0	0	0	0	0	0	0	0	0
9262de3ce0262c8e03a633391ed969e1	4	0	0	0	0	0	0	0	0	0	0	0
7802cad151f773ff2437396852d63d23	4	0	0	0	0	0	0	0	0	0	0	0
f4e16c75d96259cd31e15f6f0290d44a	4	0	0	0	0	0	0	0	0	0	0	0
39e909be67005ed69b6961e8cdc48165	4	0	0	0	0	0	0	0	0	0	0	0
49f6e2f7218b000ad824cafeee4c5afe	4	0	0	0	0	0	0	0	0	0	0	0
905bed4b8134b88a9f6d6ef32d59f3ac	4	0	0	0	0	0	0	0	0	0	0	0
dcdddabf7f8e24f6f8cbb2661dfa010b	4	0	0	0	0	0	0	0	0	0	0	0
29bc9decac8832229f90ed926ed18214	4	0	0	0	0	0	0	0	0	0	0	0
4627e51732bef9d4c1fbe44fb1538550	4	0	0	0	0	0	0	0	0	0	0	0
f16ff8b704f65185f65bab9da419009f	4	0	0	0	0	0	0	0	0	0	0	0
b6576eeac570f8c9e8e79c57eaea69fe	4	0	0	0	0	0	0	0	0	0	0	0
7db8db8d1a57ef27cbe051a7bf808215	4	0	0	0	0	0	0	0	0	0	0	0
8dae403b88cd0469d8870febb0a58af7	4	0	0	0	0	0	0	0	0	0	0	0
3416d0e0b9520fd29e2603b75faaa5d9	0	4	0	0	0	0	0	0	0	0	0	0
84c0b1437f56543cfd8c56948c5ceabc	0	4	0	0	0	0	0	0	0	0	0	0
809e6c42444e68fcbf315dca2d8823fe	0	4	0	0	0	0	0	0	0	0	0	0
566b23180539eef19c51f2cd290964cd	0	4	0	0	0	0	0	0	0	0	0	0
956649124f43d761bf470d9746b194bc	0	4	0	0	0	0	0	0	0	0	0	0
ca0131cad7d410b7d2343ba4ccebe347	0	4	0	0	0	0	0	0	0	0	0	0
14e7daf193e97d01678e02929bdbf9d6	0	4	0	0	0	0	0	0	0	0	0	0
6b39e14c6994908c3ffe4ab148ce4229	0	4	0	0	0	0	0	0	0	0	0	0
9c93d0a50c5b467bd6565108b82072b3	0	4	0	0	0	0	0	0	0	0	0	0
f6bafbe7925549027daa300622a271c5	0	2	0	2	0	0	0	0	0	0	0	0
234e2eaea3c7b932425640d853ff0e99	0	2	0	0	0	0	0	0	2	0	0	0
33b76b0e0120d1fca28a647ed9454f8d	0	2	0	0	0	0	0	0	0	2	0	0
796e3d616d068cacfc6525cf48bdbdb0	0	2	0	0	0	2	0	0	0	0	0	0
6ea1040b1aca1e34f33843b54c065e9c	0	0	4	0	0	0	0	0	0	0	0	0
be1bc5b64953870307d9410fc7dc4da2	0	0	4	0	0	0	0	0	0	0	0	0
1247e46da8d012e3fc604ca3ff6f46f3	0	0	4	0	0	0	0	0	0	0	0	0
c25a5631763d31e43f7c9384dfca58fb	0	0	4	0	0	0	0	0	0	0	0	0
eaaa10e882f6c0657d96009f764c76d2	0	0	4	0	0	0	0	0	0	0	0	0
d1736df29e2484c15a1cebab767eb343	0	0	4	0	0	0	0	0	0	0	0	0
b7f888586396c26f6b88504401d85365	0	0	4	0	0	0	0	0	0	0	0	0
c962c9f571957211cf442384bf2867a2	0	0	4	0	0	0	0	0	0	0	0	0
e2f38933fc7882798c172f9494d106ba	0	0	4	0	0	0	0	0	0	0	0	0
9ea60f78f6f78c729a5368ea749dba1d	0	0	4	0	0	0	0	0	0	0	0	0
a191b169bb390020b789a025d41e1722	0	0	4	0	0	0	0	0	0	0	0	0
c824e05f212030c018d29f5c388e40e2	0	0	4	0	0	0	0	0	0	0	0	0
ddd3fb9bc9d906c4b56cf9a832f71277	0	0	4	0	0	0	0	0	0	0	0	0
290293182fcb0bbe80f949a75128d7b1	0	0	4	0	0	0	0	0	0	0	0	0
202cd9ca080aa8c5194b39aab035db5c	0	0	4	0	0	0	0	0	0	0	0	0
5e417ee5c69e8411df8fb04594fc28eb	0	0	2	0	0	2	0	0	0	0	0	0
7d8571742b35a6ee4207a495532ee16a	0	0	2	0	0	0	2	0	0	0	0	0
466b9b0f553ddabada0cf2a148761aa9	0	0	2	2	0	0	0	0	0	0	0	0
3c67c06394c7f42629ef1e5e13e77d44	0	0	0	4	0	0	0	0	0	0	0	0
2a55ba2843acd124239f3dd1901634ac	0	0	0	4	0	0	0	0	0	0	0	0
1151d1b37dcfcdd8cf5ffdfec692215f	0	0	0	4	0	0	0	0	0	0	0	0
d7a32ad87989cbb10a59ea437348317d	0	0	0	4	0	0	0	0	0	0	0	0
e6fd911dae07f08d5bfe435275c7031e	0	0	0	4	0	0	0	0	0	0	0	0
734649b959a5694aecf95503f56cbef6	0	0	0	4	0	0	0	0	0	0	0	0
f17eca380e16b798708bc0b0bdbe7e8a	0	0	0	4	0	0	0	0	0	0	0	0
9940694e99136b8377cb7f31eba878ec	0	0	0	4	0	0	0	0	0	0	0	0
b23560fcaa76eede4797ff022fda6860	0	0	0	4	0	0	0	0	0	0	0	0
d0ca067e19f5d9fe792bcfe334b4ce1e	0	0	0	4	0	0	0	0	0	0	0	0
3838feac80333404586bef96e0aa5394	0	0	0	4	0	0	0	0	0	0	0	0
96ad64b8f04364220fad438a234a95bd	0	0	0	4	0	0	0	0	0	0	0	0
6f9606e6883f93b8707c544d4237b640	0	0	0	4	0	0	0	0	0	0	0	0
517ddc85e157fc95d35a4360c002cbfb	0	0	0	4	0	0	0	0	0	0	0	0
5a8a1dce101998bdf46fc0829325a4d2	0	0	0	2	0	0	0	0	0	2	0	0
00925b236179b1201d3aa0b04af7f7da	0	0	0	0	4	0	0	0	0	0	0	0
d711f228c75fdf469aee46b5e14014e0	0	0	0	0	4	0	0	0	0	0	0	0
881debfbdd8af4cc447777cf041ada02	0	0	0	0	4	0	0	0	0	0	0	0
813dcdde5aaef1340ec6b314f8f1151f	0	0	0	0	4	0	0	0	0	0	0	0
0b6d804ba74de5dc4213193d54423d57	0	0	0	0	4	0	0	0	0	0	0	0
8336664efa10b7982fa9b12f7c62839f	0	0	0	0	4	0	0	0	0	0	0	0
d1cb181ec1bd154abe92870bf8d9da39	0	0	0	0	4	0	0	0	0	0	0	0
d55d216cbf0bc56d923e8efe07ee18a3	0	0	0	0	4	0	0	0	0	0	0	0
a4422220cf0e214a478d14ffca9ada41	0	0	0	0	4	0	0	0	0	0	0	0
a3efb4d53464336719e7abd1a2df4675	0	0	0	0	4	0	0	0	0	0	0	0
29ff0e4a3da97703fa71c38542512cfe	0	0	0	0	4	0	0	0	0	0	0	0
c6e3d67f76ec6da3784fc394662c46ea	0	0	0	0	4	0	0	0	0	0	0	0
2b818a1b6a5ea92cbd5078bec4957ff7	0	0	0	0	4	0	0	0	0	0	0	0
2c76a1de39a6cddce8dfd5bd682d1e4a	0	0	0	0	4	0	0	0	0	0	0	0
ff7de407565fa9549d33715da41b389e	0	0	0	0	4	0	0	0	0	0	0	0
b6c5ef1b0594acfd8657f1e1886ac323	0	0	0	0	0	4	0	0	0	0	0	0
4231f0ea98af9731f1b63bd985424d9c	0	0	0	0	0	4	0	0	0	0	0	0
7dbf43daf2e94f98add266bd6e10181c	0	0	0	0	0	4	0	0	0	0	0	0
7bdd9faf0045962ea38e2e9a017c2de9	0	0	0	0	0	4	0	0	0	0	0	0
cf60acb29655cc26aa015f02c3bef643	0	0	0	0	0	4	0	0	0	0	0	0
d861c89313b702949e73e676da43b947	0	0	0	0	0	4	0	0	0	0	0	0
2c0754ac113ea545e29350786b0bfacc	0	0	0	0	0	4	0	0	0	0	0	0
75eda55e86139394c967d9a2ef1a8b9f	0	0	0	0	0	4	0	0	0	0	0	0
81e5aefc88098e313a6706065cf6ea5c	0	0	0	0	0	4	0	0	0	0	0	0
478815123b1e2ed29d3e6cd18c64f946	0	0	0	0	0	4	0	0	0	0	0	0
253852ecf2cf8659e23050a48d2ed39e	0	0	0	0	0	4	0	0	0	0	0	0
aaabe68b6d0d6fa0afef9897e22aac1f	0	0	0	0	0	0	4	0	0	0	0	0
85d81bdc195b5ad71762ad5a2ff0e18d	0	0	0	0	0	0	3	0	0	1	0	0
04dc2fdc731ce7e06395c254139c9164	0	0	0	0	0	0	2	0	0	0	0	2
c5d4c6d9e4990f6ef5cd6cb0d5365d64	0	0	0	0	0	0	0	4	0	0	0	0
ca1ff9dfdd9ab04667d5dce776196fcd	0	0	0	0	0	0	0	0	4	0	0	0
d5181b30a6cc3c5fc0ececddddc02e93	0	0	0	0	0	0	0	0	4	0	0	0
6b4dd3ecba9d7a1e0658f5c5bdebb5ca	0	0	0	0	0	0	0	0	4	0	0	0
ff7108c91975fb8420457b7fe8024c43	0	0	0	0	0	0	0	0	4	0	0	0
198a826475e7a3251300e1c1f27952be	0	0	0	0	0	0	0	0	4	0	0	0
887456f87b6df2bf5f28189306227e4e	0	0	0	0	0	0	0	0	0	4	0	0
4dc5130a8466c26d96a6fdfd9d533a5d	0	0	0	0	0	0	0	0	0	4	0	0
ebe59ff55ae60ee87dfb2ef103fd27a6	0	0	0	0	0	0	0	0	0	4	0	0
8b1389793a5f520bcdc9a1f7f822a453	0	0	0	0	0	0	0	0	0	4	0	0
de848d7dbecd78e47025738aeb408a64	0	0	0	0	0	0	0	0	0	4	0	0
6f78b0e7fc9a163a93b797fcb99b5634	0	0	0	0	0	0	0	0	0	0	4	0
37f27b70990f320d05f5620f65c46e94	0	0	0	0	0	0	0	0	0	0	0	4
2acd478f657c07ca089c39e9d88880f1	3	0	0	0	0	0	0	0	0	0	0	0
39b2f17318abf68175f810a523ae1d29	3	0	0	0	0	0	0	0	0	0	0	0
4cbf81f750ac0d1abfffb7fa35a2e395	3	0	0	0	0	0	0	0	0	0	0	0
2106b092761abd8cba0126d53f3a1ba5	3	0	0	0	0	0	0	0	0	0	0	0
389c520feb74de3503f6316302979175	3	0	0	0	0	0	0	0	0	0	0	0
a8d9e32c0a1d2ba0a777230dd590bc07	3	0	0	0	0	0	0	0	0	0	0	0
09aecf77faa409f09550b3f09cc57705	3	0	0	0	0	0	0	0	0	0	0	0
dbc8d6f6c79585e5feb02f3264183546	3	0	0	0	0	0	0	0	0	0	0	0
b24910425250f17aff336bca56df7258	3	0	0	0	0	0	0	0	0	0	0	0
86b6e943e4dff23fc44175eadee4c2eb	3	0	0	0	0	0	0	0	0	0	0	0
